Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
17/12/2015 20:15:00,10.064,,85.73700000000001,85.7076
17/12/2015 21:00:00,10.0644,,85.73666666666666,85.7088
17/12/2015 21:45:00,10.068033333333332,,85.73433333333332,85.709
17/12/2015 22:30:00,10.071333333333333,,85.73200000000001,85.7093
17/12/2015 23:15:00,10.075066666666666,,85.731,85.7109
18/12/2015 00:00:00,10.079433333333334,,85.73,85.7122
18/12/2015 00:45:00,10.084100000000001,,85.73,85.7138
18/12/2015 01:30:00,10.085733333333335,,85.729,85.7132
18/12/2015 02:15:00,10.081066666666667,,85.73133333333332,85.7142
18/12/2015 03:00:00,10.076,,85.734,85.7147
18/12/2015 03:45:00,10.070533333333332,,85.73700000000001,85.7147
18/12/2015 04:30:00,10.062333333333333,,85.74166666666667,85.7154
18/12/2015 05:15:00,10.054966666666667,,85.74633333333333,85.7161
18/12/2015 06:00:00,10.048733333333333,,85.752,85.7179
18/12/2015 06:45:00,10.038366666666667,,85.757,85.7185
18/12/2015 07:30:00,10.030066666666666,,85.76333333333334,85.721
18/12/2015 08:15:00,10.020633333333334,,85.77033333333334,85.7244
18/12/2015 09:00:00,10.011266666666668,,85.77600000000001,85.727
18/12/2015 09:45:00,10.0035,,85.77966666666667,85.7284
18/12/2015 10:30:00,9.9968,,85.78233333333333,85.7297
18/12/2015 11:15:00,9.995566666666667,,85.783,85.7306
18/12/2015 12:00:00,9.995966666666668,,85.782,85.7305
18/12/2015 12:45:00,9.998266666666668,,85.78033333333333,85.7302
18/12/2015 13:30:00,10.005099999999999,,85.779,85.7306
18/12/2015 14:15:00,10.0102,,85.77666666666666,85.7292
18/12/2015 15:00:00,10.014666666666669,,85.77533333333334,85.7279
18/12/2015 15:45:00,10.020133333333332,,85.77333333333333,85.7255
18/12/2015 16:30:00,10.024,,85.77300000000001,85.724
18/12/2015 17:15:00,10.027366666666666,,85.77366666666667,85.7236
18/12/2015 18:00:00,10.027666666666667,,85.774,85.7227
18/12/2015 18:45:00,10.025066666666666,,85.774,85.7216
18/12/2015 19:30:00,10.026666666666666,,85.77299999999998,85.7208
